Name,MapDate,DSCI
High Plains,20000104,71
High Plains,20000111,79
High Plains,20000118,97
High Plains,20000125,101
High Plains,20000201,99
High Plains,20000208,98
High Plains,20000215,96
High Plains,20000222,94
High Plains,20000229,81
High Plains,20000307,74
High Plains,20000314,57
High Plains,20000321,57
High Plains,20000328,50
High Plains,20000404,55
High Plains,20000411,55
High Plains,20000418,67
High Plains,20000425,52
High Plains,20000502,50
High Plains,20000509,48
High Plains,20000516,48
High Plains,20000523,45
High Plains,20000530,38
High Plains,20000606,47
High Plains,20000613,69
High Plains,20000620,77
High Plains,20000627,82
High Plains,20000704,97
High Plains,20000711,100
High Plains,20000718,95
High Plains,20000725,86
High Plains,20000801,85
High Plains,20000808,80
High Plains,20000815,86
High Plains,20000822,79
High Plains,20000829,92
High Plains,20000905,108
High Plains,20000912,124
High Plains,20000919,135
High Plains,20000926,124
High Plains,20001003,132
High Plains,20001010,129
High Plains,20001017,135
High Plains,20001024,143
High Plains,20001031,122
High Plains,20001107,65
High Plains,20001114,55
High Plains,20001121,54
High Plains,20001128,54
High Plains,20001205,50
High Plains,20001212,48
High Plains,20001219,45
High Plains,20001226,40
High Plains,20010102,40
High Plains,20010109,34
High Plains,20010116,32
High Plains,20010123,50
High Plains,20010130,39
High Plains,20010206,37
High Plains,20010213,36
High Plains,20010220,36
High Plains,20010227,32
High Plains,20010306,32
High Plains,20010313,37
High Plains,20010320,37
High Plains,20010327,37
High Plains,20010403,33
High Plains,20010410,30
High Plains,20010417,26
High Plains,20010424,23
High Plains,20010501,21
High Plains,20010508,20
High Plains,20010515,24
High Plains,20010522,24
High Plains,20010529,24
High Plains,20010605,24
High Plains,20010612,32
High Plains,20010619,32
High Plains,20010626,43
High Plains,20010703,61
High Plains,20010710,58
High Plains,20010717,55
High Plains,20010724,59
High Plains,20010731,57
High Plains,20010807,62
High Plains,20010814,60
High Plains,20010821,60
High Plains,20010828,65
High Plains,20010904,77
High Plains,20010911,88
High Plains,20010918,73
High Plains,20010925,68
High Plains,20011002,72
High Plains,20011009,76
High Plains,20011016,75
High Plains,20011023,83
High Plains,20011030,88
High Plains,20011106,92
High Plains,20011113,104
High Plains,20011120,104
High Plains,20011127,93
High Plains,20011204,101
High Plains,20011211,103
High Plains,20011218,104
High Plains,20011225,105
High Plains,20020101,108
High Plains,20020108,121
High Plains,20020115,124
High Plains,20020122,125
High Plains,20020129,125
High Plains,20020205,134
High Plains,20020212,137
High Plains,20020219,142
High Plains,20020226,155
High Plains,20020305,157
High Plains,20020312,169
High Plains,20020319,169
High Plains,20020326,178
High Plains,20020402,191
High Plains,20020409,195
High Plains,20020416,211
High Plains,20020423,223
High Plains,20020430,224
High Plains,20020507,237
High Plains,20020514,225
High Plains,20020521,212
High Plains,20020528,216
High Plains,20020604,215
High Plains,20020611,215
High Plains,20020618,232
High Plains,20020625,236
High Plains,20020702,265
High Plains,20020709,265
High Plains,20020716,266
High Plains,20020723,295
High Plains,20020730,313
High Plains,20020806,320
High Plains,20020813,308
High Plains,20020820,303
High Plains,20020827,298
High Plains,20020903,290
High Plains,20020910,280
High Plains,20020917,275
High Plains,20020924,272
High Plains,20021001,283
High Plains,20021008,266
High Plains,20021015,274
High Plains,20021022,274
High Plains,20021029,269
High Plains,20021105,263
High Plains,20021112,263
High Plains,20021119,263
High Plains,20021126,262
High Plains,20021203,262
High Plains,20021210,277
High Plains,20021217,280
High Plains,20021224,279
High Plains,20021231,282
High Plains,20030107,294
High Plains,20030114,302
High Plains,20030121,304
High Plains,20030128,306
High Plains,20030204,304
High Plains,20030211,306
High Plains,20030218,300
High Plains,20030225,298
High Plains,20030304,305
High Plains,20030311,308
High Plains,20030318,310
High Plains,20030325,285
High Plains,20030401,272
High Plains,20030408,267
High Plains,20030415,269
High Plains,20030422,263
High Plains,20030429,262
High Plains,20030506,234
High Plains,20030513,205
High Plains,20030520,190
High Plains,20030527,191
High Plains,20030603,186
High Plains,20030610,172
High Plains,20030617,165
High Plains,20030624,149
High Plains,20030701,130
High Plains,20030708,139
High Plains,20030715,169
High Plains,20030722,206
High Plains,20030729,225
High Plains,20030805,232
High Plains,20030812,237
High Plains,20030819,256
High Plains,20030826,280
High Plains,20030902,265
High Plains,20030909,267
High Plains,20030916,239
High Plains,20030923,238
High Plains,20030930,238
High Plains,20031007,237
High Plains,20031014,242
High Plains,20031021,241
High Plains,20031028,244
High Plains,20031104,242
High Plains,20031111,242
High Plains,20031118,241
High Plains,20031125,242
High Plains,20031202,241
High Plains,20031209,245
High Plains,20031216,246
High Plains,20031223,245
High Plains,20031230,245
High Plains,20040106,240
High Plains,20040113,239
High Plains,20040120,242
High Plains,20040127,242
High Plains,20040203,243
High Plains,20040210,242
High Plains,20040217,244
High Plains,20040224,245
High Plains,20040302,236
High Plains,20040309,229
High Plains,20040316,227
High Plains,20040323,233
High Plains,20040330,230
High Plains,20040406,230
High Plains,20040413,229
High Plains,20040420,232
High Plains,20040427,229
High Plains,20040504,234
High Plains,20040511,235
High Plains,20040518,224
High Plains,20040525,225
High Plains,20040601,218
High Plains,20040608,221
High Plains,20040615,219
High Plains,20040622,201
High Plains,20040629,194
High Plains,20040706,190
High Plains,20040713,190
High Plains,20040720,192
High Plains,20040727,180
High Plains,20040803,190
High Plains,20040810,181
High Plains,20040817,184
High Plains,20040824,172
High Plains,20040831,170
High Plains,20040907,161
High Plains,20040914,167
High Plains,20040921,166
High Plains,20040928,155
High Plains,20041005,157
High Plains,20041012,155
High Plains,20041019,154
High Plains,20041026,152
High Plains,20041102,150
High Plains,20041109,150
High Plains,20041116,149
High Plains,20041123,149
High Plains,20041130,144
High Plains,20041207,144
High Plains,20041214,144
High Plains,20041221,147
High Plains,20041228,149
High Plains,20050104,149
High Plains,20050111,149
High Plains,20050118,149
High Plains,20050125,152
High Plains,20050201,152
High Plains,20050208,150
High Plains,20050215,156
High Plains,20050222,156
High Plains,20050301,159
High Plains,20050308,160
High Plains,20050315,160
High Plains,20050322,160
High Plains,20050329,158
High Plains,20050405,152
High Plains,20050412,140
High Plains,20050419,142
High Plains,20050426,136
High Plains,20050503,141
High Plains,20050510,137
High Plains,20050517,111
High Plains,20050524,113
High Plains,20050531,114
High Plains,20050607,100
High Plains,20050614,79
High Plains,20050621,79
High Plains,20050628,78
High Plains,20050705,75
High Plains,20050712,76
High Plains,20050719,94
High Plains,20050726,110
High Plains,20050802,111
High Plains,20050809,112
High Plains,20050816,92
High Plains,20050823,85
High Plains,20050830,84
High Plains,20050906,87
High Plains,20050913,88
High Plains,20050920,88
High Plains,20050927,86
High Plains,20051004,88
High Plains,20051011,70
High Plains,20051018,69
High Plains,20051025,70
High Plains,20051101,74
High Plains,20051108,73
High Plains,20051115,74
High Plains,20051122,74
High Plains,20051129,67
High Plains,20051206,71
High Plains,20051213,72
High Plains,20051220,73
High Plains,20051227,73
High Plains,20060103,74
High Plains,20060110,75
High Plains,20060117,83
High Plains,20060124,86
High Plains,20060131,98
High Plains,20060207,100
High Plains,20060214,102
High Plains,20060221,101
High Plains,20060228,107
High Plains,20060307,110
High Plains,20060314,114
High Plains,20060321,120
High Plains,20060328,119
High Plains,20060404,112
High Plains,20060411,109
High Plains,20060418,113
High Plains,20060425,116
High Plains,20060502,115
High Plains,20060509,112
High Plains,20060516,116
High Plains,20060523,128
High Plains,20060530,145
High Plains,20060606,155
High Plains,20060613,183
High Plains,20060620,183
High Plains,20060627,189
High Plains,20060704,199
High Plains,20060711,196
High Plains,20060718,239
High Plains,20060725,252
High Plains,20060801,265
High Plains,20060808,279
High Plains,20060815,274
High Plains,20060822,260
High Plains,20060829,241
High Plains,20060905,237
High Plains,20060912,233
High Plains,20060919,221
High Plains,20060926,199
High Plains,20061003,202
High Plains,20061010,195
High Plains,20061017,195
High Plains,20061024,195
High Plains,20061031,186
High Plains,20061107,188
High Plains,20061114,193
High Plains,20061121,193
High Plains,20061128,195
High Plains,20061205,199
High Plains,20061212,200
High Plains,20061219,199
High Plains,20061226,186
High Plains,20070102,174
High Plains,20070109,181
High Plains,20070116,177
High Plains,20070123,173
High Plains,20070130,173
High Plains,20070206,173
High Plains,20070213,173
High Plains,20070220,171
High Plains,20070227,152
High Plains,20070306,144
High Plains,20070313,144
High Plains,20070320,147
High Plains,20070327,149
High Plains,20070403,111
High Plains,20070410,111
High Plains,20070417,111
High Plains,20070424,102
High Plains,20070501,97
High Plains,20070508,80
High Plains,20070515,81
High Plains,20070522,78
High Plains,20070529,74
High Plains,20070605,69
High Plains,20070612,61
High Plains,20070619,60
High Plains,20070626,59
High Plains,20070703,66
High Plains,20070710,77
High Plains,20070717,84
High Plains,20070724,97
High Plains,20070731,106
High Plains,20070807,104
High Plains,20070814,102
High Plains,20070821,97
High Plains,20070828,82
High Plains,20070904,80
High Plains,20070911,79
High Plains,20070918,80
High Plains,20070925,77
High Plains,20071002,79
High Plains,20071009,79
High Plains,20071016,78
High Plains,20071023,77
High Plains,20071030,78
High Plains,20071106,82
High Plains,20071113,87
High Plains,20071120,88
High Plains,20071127,91
High Plains,20071204,98
High Plains,20071211,97
High Plains,20071218,95
High Plains,20071225,95
High Plains,20080101,95
High Plains,20080108,96
High Plains,20080115,98
High Plains,20080122,98
High Plains,20080129,101
High Plains,20080205,105
High Plains,20080212,104
High Plains,20080219,104
High Plains,20080226,104
High Plains,20080304,104
High Plains,20080311,106
High Plains,20080318,107
High Plains,20080325,106
High Plains,20080401,104
High Plains,20080408,105
High Plains,20080415,104
High Plains,20080422,106
High Plains,20080429,107
High Plains,20080506,98
High Plains,20080513,94
High Plains,20080520,104
High Plains,20080527,78
High Plains,20080603,76
High Plains,20080610,69
High Plains,20080617,66
High Plains,20080624,60
High Plains,20080701,60
High Plains,20080708,61
High Plains,20080715,71
High Plains,20080722,88
High Plains,20080729,91
High Plains,20080805,98
High Plains,20080812,88
High Plains,20080819,71
High Plains,20080826,75
High Plains,20080902,70
High Plains,20080909,65
High Plains,20080916,60
High Plains,20080923,58
High Plains,20080930,57
High Plains,20081007,56
High Plains,20081014,40
High Plains,20081021,39
High Plains,20081028,39
High Plains,20081104,39
High Plains,20081111,38
High Plains,20081118,40
High Plains,20081125,40
High Plains,20081202,46
High Plains,20081209,46
High Plains,20081216,47
High Plains,20081223,47
High Plains,20081230,43
High Plains,20090106,42
High Plains,20090113,41
High Plains,20090120,40
High Plains,20090127,42
High Plains,20090203,39
High Plains,20090210,38
High Plains,20090217,38
High Plains,20090224,40
High Plains,20090303,50
High Plains,20090310,49
High Plains,20090317,51
High Plains,20090324,53
High Plains,20090331,48
High Plains,20090407,40
High Plains,20090414,36
High Plains,20090421,23
High Plains,20090428,26
High Plains,20090505,20
High Plains,20090512,16
High Plains,20090519,20
High Plains,20090526,12
High Plains,20090602,23
High Plains,20090609,21
High Plains,20090616,18
High Plains,20090623,11
High Plains,20090630,10
High Plains,20090707,10
High Plains,20090714,9
High Plains,20090721,10
High Plains,20090728,11
High Plains,20090804,15
High Plains,20090811,17
High Plains,20090818,13
High Plains,20090825,14
High Plains,20090901,13
High Plains,20090908,19
High Plains,20090915,15
High Plains,20090922,12
High Plains,20090929,13
High Plains,20091006,12
High Plains,20091013,13
High Plains,20091020,11
High Plains,20091027,6
High Plains,20091103,6
High Plains,20091110,7
High Plains,20091117,7
High Plains,20091124,8
High Plains,20091201,8
High Plains,20091208,10
High Plains,20091215,11
High Plains,20091222,11
High Plains,20091229,12
High Plains,20100105,12
High Plains,20100112,16
High Plains,20100119,17
High Plains,20100126,16
High Plains,20100202,18
High Plains,20100209,17
High Plains,20100216,25
High Plains,20100223,25
High Plains,20100302,25
High Plains,20100309,27
High Plains,20100316,29
High Plains,20100323,29
High Plains,20100330,29
High Plains,20100406,29
High Plains,20100413,30
High Plains,20100420,30
High Plains,20100427,30
High Plains,20100504,30
High Plains,20100511,27
High Plains,20100518,23
High Plains,20100525,19
High Plains,20100601,19
High Plains,20100608,19
High Plains,20100615,18
High Plains,20100622,19
High Plains,20100629,19
High Plains,20100706,12
High Plains,20100713,12
High Plains,20100720,12
High Plains,20100727,12
High Plains,20100803,11
High Plains,20100810,11
High Plains,20100817,14
High Plains,20100824,14
High Plains,20100831,18
High Plains,20100907,18
High Plains,20100914,20
High Plains,20100921,28
High Plains,20100928,39
High Plains,20101005,39
High Plains,20101012,38
High Plains,20101019,41
High Plains,20101026,44
High Plains,20101102,44
High Plains,20101109,52
High Plains,20101116,50
High Plains,20101123,45
High Plains,20101130,49
High Plains,20101207,49
High Plains,20101214,55
High Plains,20101221,59
High Plains,20101228,62
High Plains,20110104,59
High Plains,20110111,61
High Plains,20110118,61
High Plains,20110125,61
High Plains,20110201,61
High Plains,20110208,59
High Plains,20110215,59
High Plains,20110222,59
High Plains,20110301,62
High Plains,20110308,61
High Plains,20110315,58
High Plains,20110322,64
High Plains,20110329,67
High Plains,20110405,71
High Plains,20110412,71
High Plains,20110419,66
High Plains,20110426,61
High Plains,20110503,66
High Plains,20110510,73
High Plains,20110517,68
High Plains,20110524,54
High Plains,20110531,51
High Plains,20110607,52
High Plains,20110614,53
High Plains,20110621,51
High Plains,20110628,56
High Plains,20110705,58
High Plains,20110712,54
High Plains,20110719,54
High Plains,20110726,57
High Plains,20110802,63
High Plains,20110809,61
High Plains,20110816,62
High Plains,20110823,62
High Plains,20110830,64
High Plains,20110906,67
High Plains,20110913,75
High Plains,20110920,68
High Plains,20110927,68
High Plains,20111004,78
High Plains,20111011,66
High Plains,20111018,68
High Plains,20111025,70
High Plains,20111101,79
High Plains,20111108,79
High Plains,20111115,80
High Plains,20111122,81
High Plains,20111129,76
High Plains,20111206,67
High Plains,20111213,66
High Plains,20111220,68
High Plains,20111227,66
High Plains,20120103,69
High Plains,20120110,75
High Plains,20120117,81
High Plains,20120124,91
High Plains,20120131,92
High Plains,20120207,83
High Plains,20120214,86
High Plains,20120221,86
High Plains,20120228,84
High Plains,20120306,81
High Plains,20120313,86
High Plains,20120320,84
High Plains,20120327,84
High Plains,20120403,96
High Plains,20120410,90
High Plains,20120417,87
High Plains,20120424,88
High Plains,20120501,79
High Plains,20120508,73
High Plains,20120515,75
High Plains,20120522,99
High Plains,20120529,107
High Plains,20120605,118
High Plains,20120612,134
High Plains,20120619,169
High Plains,20120626,210
High Plains,20120703,237
High Plains,20120710,256
High Plains,20120717,280
High Plains,20120724,308
High Plains,20120731,314
High Plains,20120807,319
High Plains,20120814,324
High Plains,20120821,328
High Plains,20120828,335
High Plains,20120904,359
High Plains,20120911,364
High Plains,20120918,364
High Plains,20120925,368
High Plains,20121002,376
High Plains,20121009,376
High Plains,20121016,372
High Plains,20121023,369
High Plains,20121030,367
High Plains,20121106,365
High Plains,20121113,359
High Plains,20121120,359
High Plains,20121127,363
High Plains,20121204,364
High Plains,20121211,363
High Plains,20121218,365
High Plains,20121225,365
High Plains,20130101,365
High Plains,20130108,361
High Plains,20130115,363
High Plains,20130122,363
High Plains,20130129,363
High Plains,20130205,364
High Plains,20130212,356
High Plains,20130219,356
High Plains,20130226,353
High Plains,20130305,350
High Plains,20130312,348
High Plains,20130319,348
High Plains,20130326,345
High Plains,20130402,345
High Plains,20130409,332
High Plains,20130416,304
High Plains,20130423,294
High Plains,20130430,287
High Plains,20130507,280
High Plains,20130514,275
High Plains,20130521,258
High Plains,20130528,242
High Plains,20130604,224
High Plains,20130611,221
High Plains,20130618,224
High Plains,20130625,219
High Plains,20130702,220
High Plains,20130709,221
High Plains,20130716,223
High Plains,20130723,225
High Plains,20130730,220
High Plains,20130806,204
High Plains,20130813,193
High Plains,20130820,189
High Plains,20130827,200
High Plains,20130903,196
High Plains,20130910,196
High Plains,20130917,161
High Plains,20130924,153
High Plains,20131001,136
High Plains,20131008,113
High Plains,20131015,99
High Plains,20131022,89
High Plains,20131029,88
High Plains,20131105,83
High Plains,20131112,83
High Plains,20131119,89
High Plains,20131126,89
High Plains,20131203,89
High Plains,20131210,89
High Plains,20131217,91
High Plains,20131224,90
High Plains,20131231,90
High Plains,20140107,90
High Plains,20140114,90
High Plains,20140121,90
High Plains,20140128,98
High Plains,20140204,98
High Plains,20140211,94
High Plains,20140218,90
High Plains,20140225,91
High Plains,20140304,91
High Plains,20140311,89
High Plains,20140318,94
High Plains,20140325,96
High Plains,20140401,101
High Plains,20140408,104
High Plains,20140415,103
High Plains,20140422,108
High Plains,20140429,108
High Plains,20140506,116
High Plains,20140513,109
High Plains,20140520,109
High Plains,20140527,109
High Plains,20140603,104
High Plains,20140610,84
High Plains,20140617,79
High Plains,20140624,77
High Plains,20140701,71
High Plains,20140708,72
High Plains,20140715,64
High Plains,20140722,64
High Plains,20140729,69
High Plains,20140805,70
High Plains,20140812,66
High Plains,20140819,65
High Plains,20140826,62
High Plains,20140902,51
High Plains,20140909,44
High Plains,20140916,42
High Plains,20140923,41
High Plains,20140930,40
High Plains,20141007,39
High Plains,20141014,36
High Plains,20141021,36
High Plains,20141028,37
High Plains,20141104,39
High Plains,20141111,43
High Plains,20141118,43
High Plains,20141125,53
High Plains,20141202,57
High Plains,20141209,57
High Plains,20141216,56
High Plains,20141223,58
High Plains,20141230,58
High Plains,20150106,58
High Plains,20150113,58
High Plains,20150120,61
High Plains,20150127,67
High Plains,20150203,68
High Plains,20150210,72
High Plains,20150217,79
High Plains,20150224,80
High Plains,20150303,80
High Plains,20150310,82
High Plains,20150317,94
High Plains,20150324,109
High Plains,20150331,121
High Plains,20150407,124
High Plains,20150414,128
High Plains,20150421,121
High Plains,20150428,125
High Plains,20150505,126
High Plains,20150512,98
High Plains,20150519,67
High Plains,20150526,38
High Plains,20150602,34
High Plains,20150609,26
High Plains,20150616,21
High Plains,20150623,19
High Plains,20150630,19
High Plains,20150707,15
High Plains,20150714,11
High Plains,20150721,12
High Plains,20150728,16
High Plains,20150804,16
High Plains,20150811,7
High Plains,20150818,6
High Plains,20150825,6
High Plains,20150901,8
High Plains,20150908,14
High Plains,20150915,14
High Plains,20150922,22
High Plains,20150929,25
High Plains,20151006,27
High Plains,20151013,34
High Plains,20151020,50
High Plains,20151027,45
High Plains,20151103,45
High Plains,20151110,43
High Plains,20151117,42
High Plains,20151124,39
High Plains,20151201,36
High Plains,20151208,36
High Plains,20151215,26
High Plains,20151222,24
High Plains,20151229,23
High Plains,20160105,25
High Plains,20160112,26
High Plains,20160119,25
High Plains,20160126,25
High Plains,20160202,30
High Plains,20160209,29
High Plains,20160216,29
High Plains,20160223,30
High Plains,20160301,33
High Plains,20160308,38
High Plains,20160315,45
High Plains,20160322,53
High Plains,20160329,58
High Plains,20160405,62
High Plains,20160412,70
High Plains,20160419,45
High Plains,20160426,31
High Plains,20160503,16
High Plains,20160510,10
High Plains,20160517,9
High Plains,20160524,9
High Plains,20160531,10
High Plains,20160607,16
High Plains,20160614,20
High Plains,20160621,25
High Plains,20160628,39
High Plains,20160705,35
High Plains,20160712,32
High Plains,20160719,48
High Plains,20160726,54
High Plains,20160802,56
High Plains,20160809,59
High Plains,20160816,53
High Plains,20160823,52
High Plains,20160830,49
High Plains,20160906,45
High Plains,20160913,44
High Plains,20160920,44
High Plains,20160927,41
High Plains,20161004,36
High Plains,20161011,32
High Plains,20161018,39
High Plains,20161025,48
High Plains,20161101,62
High Plains,20161108,67
High Plains,20161115,75
High Plains,20161122,78
High Plains,20161129,84
High Plains,20161206,85
High Plains,20161213,83
High Plains,20161220,83
High Plains,20161227,75
High Plains,20170103,75
High Plains,20170110,69
High Plains,20170117,62
High Plains,20170124,61
High Plains,20170131,57
High Plains,20170207,57
High Plains,20170214,57
High Plains,20170221,57
High Plains,20170228,55
High Plains,20170307,57
High Plains,20170314,58
High Plains,20170321,66
High Plains,20170328,57
High Plains,20170404,41
High Plains,20170411,36
High Plains,20170418,34
High Plains,20170425,24
High Plains,20170502,8
High Plains,20170509,15
High Plains,20170516,16
High Plains,20170523,18
High Plains,20170530,32
High Plains,20170606,52
High Plains,20170613,54
High Plains,20170620,59
High Plains,20170627,77
High Plains,20170704,83
High Plains,20170711,97
High Plains,20170718,110
High Plains,20170725,121
High Plains,20170801,117
High Plains,20170808,108
High Plains,20170815,103
High Plains,20170822,91
High Plains,20170829,93
High Plains,20170905,93
High Plains,20170912,101
High Plains,20170919,97
High Plains,20170926,75
High Plains,20171003,69
High Plains,20171010,63
High Plains,20171017,51
High Plains,20171024,53
High Plains,20171031,53
High Plains,20171107,52
High Plains,20171114,53
High Plains,20171121,57
High Plains,20171128,65
High Plains,20171205,83
High Plains,20171212,105
High Plains,20171219,111
High Plains,20171226,114
High Plains,20180102,117
High Plains,20180109,135
High Plains,20180116,136
High Plains,20180123,135
High Plains,20180130,137
High Plains,20180206,139
High Plains,20180213,131
High Plains,20180220,135
High Plains,20180227,132
High Plains,20180306,134
High Plains,20180313,139
High Plains,20180320,136
High Plains,20180327,134
High Plains,20180403,132
High Plains,20180410,132
High Plains,20180417,122
High Plains,20180424,123
High Plains,20180501,126
High Plains,20180508,127
High Plains,20180515,125
High Plains,20180522,119
High Plains,20180529,119
High Plains,20180605,121
High Plains,20180612,117
High Plains,20180619,105
High Plains,20180626,98
High Plains,20180703,93
High Plains,20180710,93
High Plains,20180717,92
High Plains,20180724,93
High Plains,20180731,95
High Plains,20180807,94
High Plains,20180814,105
High Plains,20180821,108
High Plains,20180828,102
High Plains,20180904,99
High Plains,20180911,98
High Plains,20180918,103
High Plains,20180925,109
High Plains,20181002,105
High Plains,20181009,93
High Plains,20181016,87
High Plains,20181023,87
High Plains,20181030,81
High Plains,20181106,81
High Plains,20181113,79
High Plains,20181120,77
High Plains,20181127,77
High Plains,20181204,69
High Plains,20181211,69
High Plains,20181218,69
High Plains,20181225,70
High Plains,20190101,67
High Plains,20190108,67
High Plains,20190115,69
High Plains,20190122,64
High Plains,20190129,63
High Plains,20190205,65
High Plains,20190212,64
High Plains,20190219,61
High Plains,20190226,52
High Plains,20190305,46
High Plains,20190312,36
High Plains,20190319,17
High Plains,20190326,13
High Plains,20190402,12
High Plains,20190409,12
High Plains,20190416,10
High Plains,20190423,12
High Plains,20190430,10
High Plains,20190507,8
High Plains,20190514,6
High Plains,20190521,6
High Plains,20190528,4
High Plains,20190604,6
High Plains,20190611,8
High Plains,20190618,10
High Plains,20190625,8
High Plains,20190702,7
High Plains,20190709,7
High Plains,20190716,4
High Plains,20190723,4
High Plains,20190730,9
High Plains,20190806,12
High Plains,20190813,12
High Plains,20190820,12
High Plains,20190827,14
High Plains,20190903,17
High Plains,20190910,20
High Plains,20190917,19
High Plains,20190924,24
High Plains,20191001,28
High Plains,20191008,32
High Plains,20191015,34
High Plains,20191022,47
High Plains,20191029,44
High Plains,20191105,44
High Plains,20191112,44
High Plains,20191119,47
High Plains,20191126,49
High Plains,20191203,47
High Plains,20191210,51
High Plains,20191217,47
High Plains,20191224,47
High Plains,20191231,41
High Plains,20200107,39
High Plains,20200114,39
High Plains,20200121,42
High Plains,20200128,40
High Plains,20200204,39
High Plains,20200211,34
High Plains,20200218,32
High Plains,20200225,28
High Plains,20200303,29
High Plains,20200310,29
High Plains,20200317,29
High Plains,20200324,30
High Plains,20200331,30
High Plains,20200407,28
High Plains,20200414,31
High Plains,20200421,43
High Plains,20200428,54
High Plains,20200505,64
High Plains,20200512,72
High Plains,20200519,78
High Plains,20200526,75
High Plains,20200602,90
High Plains,20200609,97
High Plains,20200616,115
High Plains,20200623,123
High Plains,20200630,127
High Plains,20200707,124
High Plains,20200714,130
High Plains,20200721,134
High Plains,20200728,137
High Plains,20200804,137
High Plains,20200811,142
High Plains,20200818,148
High Plains,20200825,163
High Plains,20200901,168
High Plains,20200908,179
High Plains,20200915,175
High Plains,20200922,185
High Plains,20200929,209
High Plains,20201006,221
High Plains,20201013,232
High Plains,20201020,244
High Plains,20201027,244
High Plains,20201103,242
High Plains,20201110,242
High Plains,20201117,246
High Plains,20201124,253
High Plains,20201201,260
High Plains,20201208,263
High Plains,20201215,261
High Plains,20201222,261
High Plains,20201229,262
High Plains,20210105,259
High Plains,20210112,258
High Plains,20210119,258
High Plains,20210126,261
High Plains,20210202,259
High Plains,20210209,259
High Plains,20210216,246
High Plains,20210223,251
High Plains,20210302,250
High Plains,20210309,256
High Plains,20210316,214
High Plains,20210323,204
High Plains,20210330,206
High Plains,20210406,213
High Plains,20210413,213
High Plains,20210420,209
High Plains,20210427,211
High Plains,20210504,206
High Plains,20210511,198
High Plains,20210518,182
High Plains,20210525,171
High Plains,20210601,163
High Plains,20210608,169
High Plains,20210615,175
High Plains,20210622,188
High Plains,20210629,189
High Plains,20210706,190
High Plains,20210713,194
High Plains,20210720,197
High Plains,20210727,199
High Plains,20210803,200
High Plains,20210810,207
High Plains,20210817,213
High Plains,20210824,212
High Plains,20210831,207
High Plains,20210907,198
High Plains,20210914,201
High Plains,20210921,203
High Plains,20210928,212
High Plains,20211005,212
High Plains,20211012,208
High Plains,20211019,187
High Plains,20211026,187
High Plains,20211102,172
High Plains,20211109,173
High Plains,20211116,173
High Plains,20211123,180
High Plains,20211130,188
High Plains,20211207,193
High Plains,20211214,190
High Plains,20211221,197
High Plains,20211228,197
High Plains,20220104,195
High Plains,20220111,195
High Plains,20220118,196
High Plains,20220125,200
High Plains,20220201,200
High Plains,20220208,206
High Plains,20220215,213
High Plains,20220222,215
High Plains,20220301,220
High Plains,20220308,220
High Plains,20220315,224
High Plains,20220322,210
High Plains,20220329,218
High Plains,20220405,217
High Plains,20220412,219
High Plains,20220419,224
High Plains,20220426,220
High Plains,20220503,209
High Plains,20220510,205
High Plains,20220517,205
High Plains,20220524,202
High Plains,20220531,182
High Plains,20220607,167
High Plains,20220614,155
High Plains,20220621,157
High Plains,20220628,154
High Plains,20220705,150
High Plains,20220712,150
High Plains,20220719,162
High Plains,20220726,166
High Plains,20220802,164
High Plains,20220809,168
High Plains,20220816,168
High Plains,20220823,167
High Plains,20220830,171
High Plains,20220906,176
High Plains,20220913,187
High Plains,20220920,207
High Plains,20220927,213
High Plains,20221004,212
High Plains,20221011,219
High Plains,20221018,229
High Plains,20221025,236
High Plains,20221101,244
High Plains,20221108,246
High Plains,20221115,243
High Plains,20221122,244
High Plains,20221129,241
High Plains,20221206,242
High Plains,20221213,242
High Plains,20221220,230
High Plains,20221227,230
High Plains,20230103,216
High Plains,20230110,215
High Plains,20230117,213
High Plains,20230124,208
High Plains,20230131,206
High Plains,20230207,204
High Plains,20230214,198
High Plains,20230221,195
High Plains,20230228,189
High Plains,20230307,185
High Plains,20230314,183
High Plains,20230321,182
High Plains,20230328,179
High Plains,20230404,176
High Plains,20230411,176
High Plains,20230418,173
High Plains,20230425,177
High Plains,20230502,174
High Plains,20230509,173
High Plains,20230516,138
High Plains,20230523,136
High Plains,20230530,136
High Plains,20230606,126
High Plains,20230613,120
High Plains,20230620,127
High Plains,20230627,117
High Plains,20230704,110
High Plains,20230711,97
High Plains,20230718,102
High Plains,20230725,100
High Plains,20230801,100
High Plains,20230808,94
High Plains,20230815,89
High Plains,20230822,90
High Plains,20230829,90
High Plains,20230905,95
High Plains,20230912,95
High Plains,20230919,95
High Plains,20230926,91
High Plains,20231003,91
High Plains,20231010,92
Midwest,20000104,122
Midwest,20000111,126
Midwest,20000118,132
Midwest,20000125,137
Midwest,20000201,148
Midwest,20000208,149
Midwest,20000215,148
Midwest,20000222,133
Midwest,20000229,136
Midwest,20000307,140
Midwest,20000314,133
Midwest,20000321,132
Midwest,20000328,131
Midwest,20000404,151
Midwest,20000411,150
Midwest,20000418,155
Midwest,20000425,143
Midwest,20000502,153
Midwest,20000509,149
Midwest,20000516,167
Midwest,20000523,106
Midwest,20000530,81
Midwest,20000606,75
Midwest,20000613,95
Midwest,20000620,67
Midwest,20000627,44
Midwest,20000704,23
Midwest,20000711,19
Midwest,20000718,25
Midwest,20000725,24
