MapDate,Name,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20231010,California,93.98,6.02,0.07,0.00,0.00,0.00,2023-10-10,2023-10-16,1
20231010,Caribbean,58.74,41.26,12.40,0.00,0.00,0.00,2023-10-10,2023-10-16,1
20231010,Midwest,14.75,85.25,57.86,23.88,6.68,0.38,2023-10-10,2023-10-16,1
20231010,Northeast,83.24,16.76,2.47,0.27,0.00,0.00,2023-10-10,2023-10-16,1
20231010,Northern Forests\n,35.77,64.23,40.86,16.64,4.63,0.26,2023-10-10,2023-10-16,1
20231010,Northwest,80.36,19.64,14.13,7.25,1.31,0.00,2023-10-10,2023-10-16,1
20231010,Nothern Plains\n,62.69,37.31,24.19,12.60,2.72,0.63,2023-10-10,2023-10-16,1
20231010,Southeast,30.68,69.32,40.23,21.66,13.26,8.57,2023-10-10,2023-10-16,1
20231010,Southern Plains\n,15.66,84.34,68.04,49.94,23.45,4.31,2023-10-10,2023-10-16,1
20231010,Southwest,54.52,45.48,31.95,20.04,7.96,1.40,2023-10-10,2023-10-16,1
20231003,California,94.01,5.99,0.07,0.00,0.00,0.00,2023-10-03,2023-10-09,1
20231003,Caribbean,52.86,47.14,13.66,0.00,0.00,0.00,2023-10-03,2023-10-09,1
20231003,Midwest,12.85,87.15,58.83,24.84,6.96,0.38,2023-10-03,2023-10-09,1
20231003,Northeast,82.98,17.02,2.40,0.43,0.00,0.00,2023-10-03,2023-10-09,1
20231003,Northern Forests\n,34.38,65.62,41.51,17.35,4.82,0.26,2023-10-03,2023-10-09,1
20231003,Northwest,80.15,19.85,14.27,7.53,1.31,0.00,2023-10-03,2023-10-09,1
20231003,Nothern Plains\n,63.59,36.41,24.36,12.93,2.82,0.63,2023-10-03,2023-10-09,1
20231003,Southeast,36.21,63.79,37.23,20.07,13.26,7.62,2023-10-03,2023-10-09,1
20231003,Southern Plains\n,13.96,86.04,71.48,54.35,30.06,8.44,2023-10-03,2023-10-09,1
20231003,Southwest,54.71,45.29,31.21,19.54,7.96,1.40,2023-10-03,2023-10-09,1
20230926,California,94.01,5.99,0.07,0.00,0.00,0.00,2023-09-26,2023-10-02,1
20230926,Caribbean,52.86,47.14,13.66,0.00,0.00,0.00,2023-09-26,2023-10-02,1
20230926,Midwest,14.87,85.13,57.63,25.91,6.75,0.14,2023-09-26,2023-10-02,1
20230926,Northeast,88.48,11.52,1.44,0.08,0.00,0.00,2023-09-26,2023-10-02,1
20230926,Northern Forests\n,37.47,62.53,40.38,17.98,4.68,0.10,2023-09-26,2023-10-02,1
20230926,Northwest,80.15,19.85,14.48,7.82,1.55,0.00,2023-09-26,2023-10-02,1
20230926,Nothern Plains\n,62.93,37.07,24.15,12.79,4.32,0.63,2023-09-26,2023-10-02,1
20230926,Southeast,46.18,53.82,28.41,17.98,12.44,7.18,2023-09-26,2023-10-02,1
20230926,Southern Plains\n,11.34,88.66,71.74,52.07,30.40,8.38,2023-09-26,2023-10-02,1
20230926,Southwest,55.08,44.92,30.65,18.31,7.62,1.40,2023-09-26,2023-10-02,1
20230919,California,93.53,6.47,0.24,0.00,0.00,0.00,2023-09-19,2023-09-25,1
20230919,Caribbean,56.12,43.88,8.25,0.00,0.00,0.00,2023-09-19,2023-09-25,1
20230919,Midwest,19.08,80.92,54.81,33.04,12.55,1.53,2023-09-19,2023-09-25,1
20230919,Northeast,86.71,13.29,2.57,0.09,0.00,0.00,2023-09-19,2023-09-25,1
20230919,Northern Forests\n,39.84,60.16,38.77,22.92,8.69,1.06,2023-09-19,2023-09-25,1
20230919,Northwest,80.15,19.85,14.48,7.81,1.55,0.00,2023-09-19,2023-09-25,1
20230919,Nothern Plains\n,61.18,38.82,26.06,13.78,4.81,0.64,2023-09-19,2023-09-25,1
20230919,Southeast,50.19,49.81,24.34,15.82,12.25,7.01,2023-09-19,2023-09-25,1
20230919,Southern Plains\n,10.45,89.55,73.38,54.03,32.29,10.50,2023-09-19,2023-09-25,1
20230919,Southwest,55.17,44.83,30.69,17.40,7.32,0.00,2023-09-19,2023-09-25,1
20230912,California,93.54,6.46,0.22,0.00,0.00,0.00,2023-09-12,2023-09-18,1
20230912,Caribbean,83.25,16.75,8.25,0.00,0.00,0.00,2023-09-12,2023-09-18,1
20230912,Midwest,25.04,74.96,52.26,32.09,10.96,0.47,2023-09-12,2023-09-18,1
20230912,Northeast,92.77,7.23,2.39,0.09,0.00,0.00,2023-09-12,2023-09-18,1
20230912,Northern Forests\n,45.84,54.16,36.95,22.26,7.60,0.33,2023-09-12,2023-09-18,1
20230912,Northwest,75.61,24.39,14.71,6.13,0.41,0.00,2023-09-12,2023-09-18,1
20230912,Nothern Plains\n,60.50,39.50,26.18,14.12,4.75,0.18,2023-09-12,2023-09-18,1
20230912,Southeast,63.83,36.17,19.96,13.61,9.19,3.41,2023-09-12,2023-09-18,1
20230912,Southern Plains\n,11.80,88.20,75.49,57.64,32.36,12.12,2023-09-12,2023-09-18,1
20230912,Southwest,54.67,45.33,30.90,17.65,4.08,0.00,2023-09-12,2023-09-18,1
20230905,California,93.53,6.47,0.22,0.00,0.00,0.00,2023-09-05,2023-09-11,1
20230905,Caribbean,83.25,16.75,8.25,0.00,0.00,0.00,2023-09-05,2023-09-11,1
20230905,Midwest,28.92,71.08,48.34,28.18,10.28,0.56,2023-09-05,2023-09-11,1
20230905,Northeast,92.05,7.95,2.54,0.09,0.00,0.00,2023-09-05,2023-09-11,1
20230905,Northern Forests\n,48.30,51.70,34.28,19.55,7.13,0.39,2023-09-05,2023-09-11,1
20230905,Northwest,76.30,23.70,14.71,5.55,0.41,0.00,2023-09-05,2023-09-11,1
20230905,Nothern Plains\n,60.91,39.09,26.17,13.86,4.79,0.18,2023-09-05,2023-09-11,1
20230905,Southeast,67.83,32.17,17.43,12.41,8.18,2.95,2023-09-05,2023-09-11,1
20230905,Southern Plains\n,9.84,90.16,75.47,55.91,30.23,9.70,2023-09-05,2023-09-11,1
20230905,Southwest,54.67,45.33,30.68,17.65,4.08,0.00,2023-09-05,2023-09-11,1
20230829,California,93.35,6.65,1.35,0.00,0.00,0.00,2023-08-29,2023-09-04,1
20230829,Caribbean,83.25,16.75,8.25,0.00,0.00,0.00,2023-08-29,2023-09-04,1
20230829,Midwest,34.65,65.35,44.73,22.69,6.84,0.08,2023-08-29,2023-09-04,1
20230829,Northeast,91.45,8.55,2.28,0.02,0.00,0.00,2023-08-29,2023-09-04,1
20230829,Northern Forests\n,52.08,47.92,31.70,15.73,4.74,0.06,2023-08-29,2023-09-04,1
20230829,Northwest,75.58,24.42,14.94,5.55,0.41,0.00,2023-08-29,2023-09-04,1
20230829,Nothern Plains\n,62.65,37.35,25.41,13.45,4.51,0.18,2023-08-29,2023-09-04,1
20230829,Southeast,65.80,34.20,19.55,11.74,8.25,1.92,2023-08-29,2023-09-04,1
20230829,Southern Plains\n,11.52,88.48,67.37,50.89,24.64,8.29,2023-08-29,2023-09-04,1
20230829,Southwest,52.88,47.12,29.02,12.26,3.04,0.00,2023-08-29,2023-09-04,1
20230822,California,93.33,6.67,1.38,0.00,0.00,0.00,2023-08-22,2023-08-28,1
20230822,Caribbean,81.91,18.09,8.25,1.58,0.00,0.00,2023-08-22,2023-08-28,1
20230822,Midwest,33.17,66.83,42.98,19.83,3.33,0.08,2023-08-22,2023-08-28,1
20230822,Northeast,89.84,10.16,1.61,0.00,0.00,0.00,2023-08-22,2023-08-28,1
20230822,Northern Forests\n,50.57,49.43,30.28,13.74,2.31,0.06,2023-08-22,2023-08-28,1
20230822,Northwest,74.92,25.08,13.08,4.64,0.00,0.00,2023-08-22,2023-08-28,1
20230822,Nothern Plains\n,62.22,37.78,25.56,13.38,2.85,0.18,2023-08-22,2023-08-28,1
20230822,Southeast,66.94,33.06,16.57,9.06,4.56,0.54,2023-08-22,2023-08-28,1
20230822,Southern Plains\n,14.17,85.83,67.69,49.15,25.50,7.67,2023-08-22,2023-08-28,1
20230822,Southwest,53.43,46.57,27.95,11.16,2.02,0.00,2023-08-22,2023-08-28,1
20230815,California,74.56,25.44,7.27,0.00,0.00,0.00,2023-08-15,2023-08-21,1
20230815,Caribbean,60.99,39.01,8.63,7.38,0.00,0.00,2023-08-15,2023-08-21,1
20230815,Midwest,28.56,71.44,43.60,17.12,2.74,0.08,2023-08-15,2023-08-21,1
20230815,Northeast,90.48,9.52,2.10,0.00,0.00,0.00,2023-08-15,2023-08-21,1
20230815,Northern Forests\n,47.57,52.43,30.86,11.87,1.90,0.06,2023-08-15,2023-08-21,1
20230815,Northwest,72.78,27.22,13.86,4.64,0.00,0.00,2023-08-15,2023-08-21,1
20230815,Nothern Plains\n,61.27,38.73,25.11,9.72,1.97,0.18,2023-08-15,2023-08-21,1
20230815,Southeast,74.36,25.64,11.25,5.46,1.48,0.00,2023-08-15,2023-08-21,1
20230815,Southern Plains\n,21.47,78.53,60.44,38.72,13.89,1.20,2023-08-15,2023-08-21,1
20230815,Southwest,45.14,54.86,26.31,3.71,0.61,0.00,2023-08-15,2023-08-21,1
20230808,California,74.55,25.45,7.28,0.00,0.00,0.00,2023-08-08,2023-08-14,1
20230808,Caribbean,60.99,39.01,8.63,7.38,0.00,0.00,2023-08-08,2023-08-14,1
20230808,Midwest,21.86,78.14,49.65,20.92,4.44,0.04,2023-08-08,2023-08-14,1
20230808,Northeast,87.59,12.41,3.12,0.00,0.00,0.00,2023-08-08,2023-08-14,1
20230808,Northern Forests\n,42.03,57.97,35.37,14.50,3.08,0.03,2023-08-08,2023-08-14,1
20230808,Northwest,68.98,31.02,13.20,4.46,0.00,0.00,2023-08-08,2023-08-14,1
20230808,Nothern Plains\n,57.95,42.05,25.38,8.46,1.97,0.18,2023-08-08,2023-08-14,1
20230808,Southeast,81.35,18.65,6.86,3.40,0.36,0.00,2023-08-08,2023-08-14,1
20230808,Southern Plains\n,21.94,78.06,59.60,31.64,11.18,1.38,2023-08-08,2023-08-14,1
20230808,Southwest,45.20,54.80,24.46,3.42,0.45,0.00,2023-08-08,2023-08-14,1
20230801,California,74.43,25.57,6.52,0.00,0.00,0.00,2023-08-01,2023-08-07,1
20230801,Caribbean,60.99,39.01,8.63,7.38,0.00,0.00,2023-08-01,2023-08-07,1
20230801,Midwest,17.59,82.41,56.98,24.31,5.40,0.00,2023-08-01,2023-08-07,1
20230801,Northeast,85.77,14.23,3.55,0.59,0.00,0.00,2023-08-01,2023-08-07,1
20230801,Northern Forests\n,38.52,61.48,40.58,17.03,3.74,0.00,2023-08-01,2023-08-07,1
20230801,Northwest,74.52,25.48,13.13,4.44,0.00,0.00,2023-08-01,2023-08-07,1
20230801,Nothern Plains\n,53.43,46.57,22.77,8.30,2.11,0.35,2023-08-01,2023-08-07,1
20230801,Southeast,81.43,18.57,5.84,2.83,0.10,0.00,2023-08-01,2023-08-07,1
20230801,Southern Plains\n,24.61,75.39,50.19,22.92,9.24,1.39,2023-08-01,2023-08-07,1
20230801,Southwest,50.40,49.60,16.51,2.66,0.00,0.00,2023-08-01,2023-08-07,1
20230725,California,74.43,25.57,6.29,0.00,0.00,0.00,2023-07-25,2023-07-31,1
20230725,Caribbean,60.99,39.01,8.63,7.38,0.00,0.00,2023-07-25,2023-07-31,1
20230725,Midwest,11.36,88.64,60.26,22.61,5.43,0.00,2023-07-25,2023-07-31,1
20230725,Northeast,78.89,21.11,5.68,0.40,0.00,0.00,2023-07-25,2023-07-31,1
20230725,Northern Forests\n,32.09,67.91,43.51,15.79,3.76,0.00,2023-07-25,2023-07-31,1
20230725,Northwest,77.54,22.46,12.46,3.45,0.00,0.00,2023-07-25,2023-07-31,1
20230725,Nothern Plains\n,60.40,39.60,20.28,8.95,2.59,0.35,2023-07-25,2023-07-31,1
20230725,Southeast,83.89,16.11,6.08,1.52,0.10,0.00,2023-07-25,2023-07-31,1
20230725,Southern Plains\n,24.93,75.07,48.04,21.97,9.24,1.39,2023-07-25,2023-07-31,1
20230725,Southwest,52.99,47.01,12.86,1.69,0.00,0.00,2023-07-25,2023-07-31,1
20230718,California,74.45,25.55,6.29,0.00,0.00,0.00,2023-07-18,2023-07-24,1
20230718,Caribbean,60.99,39.01,7.37,0.00,0.00,0.00,2023-07-18,2023-07-24,1
20230718,Midwest,10.02,89.98,58.20,20.39,5.36,0.33,2023-07-18,2023-07-24,1
20230718,Northeast,71.91,28.09,9.13,0.57,0.00,0.00,2023-07-18,2023-07-24,1
20230718,Northern Forests\n,29.02,70.98,43.14,14.31,3.71,0.23,2023-07-18,2023-07-24,1
20230718,Northwest,78.49,21.51,12.36,2.71,0.00,0.00,2023-07-18,2023-07-24,1
20230718,Nothern Plains\n,62.79,37.21,18.07,8.46,2.70,0.35,2023-07-18,2023-07-24,1
20230718,Southeast,79.86,20.14,6.40,0.45,0.00,0.00,2023-07-18,2023-07-24,1
20230718,Southern Plains\n,24.73,75.27,46.62,19.42,9.66,1.63,2023-07-18,2023-07-24,1
20230718,Southwest,63.64,36.36,9.69,1.32,0.00,0.00,2023-07-18,2023-07-24,1
20230711,California,71.95,28.05,6.29,0.00,0.00,0.00,2023-07-11,2023-07-17,1
20230711,Caribbean,60.99,39.01,7.37,0.00,0.00,0.00,2023-07-11,2023-07-17,1
20230711,Midwest,7.28,92.72,68.43,28.18,5.78,0.49,2023-07-11,2023-07-17,1
20230711,Northeast,55.70,44.30,14.69,0.61,0.00,0.00,2023-07-11,2023-07-17,1
20230711,Northern Forests\n,22.14,77.86,51.93,19.72,4.00,0.34,2023-07-11,2023-07-17,1
20230711,Northwest,78.28,21.72,12.36,2.71,0.00,0.00,2023-07-11,2023-07-17,1
20230711,Nothern Plains\n,67.63,32.37,17.21,8.46,3.00,0.65,2023-07-11,2023-07-17,1
20230711,Southeast,74.70,25.30,7.51,0.43,0.00,0.00,2023-07-11,2023-07-17,1
20230711,Southern Plains\n,27.00,73.00,40.08,17.36,8.14,1.37,2023-07-11,2023-07-17,1
20230711,Southwest,71.55,28.45,9.69,1.32,0.00,0.00,2023-07-11,2023-07-17,1
20230704,California,71.95,28.05,4.63,0.00,0.00,0.00,2023-07-04,2023-07-10,1
20230704,Caribbean,45.64,54.36,7.37,1.43,0.00,0.00,2023-07-04,2023-07-10,1
20230704,Midwest,7.43,92.57,68.15,27.07,4.65,0.00,2023-07-04,2023-07-10,1
20230704,Northeast,39.60,60.40,19.64,1.11,0.00,0.00,2023-07-04,2023-07-10,1
20230704,Northern Forests\n,17.31,82.69,53.26,19.10,3.22,0.00,2023-07-04,2023-07-10,1
20230704,Northwest,79.51,20.49,11.11,1.17,0.00,0.00,2023-07-04,2023-07-10,1
20230704,Nothern Plains\n,66.96,33.04,17.82,9.58,3.82,1.54,2023-07-04,2023-07-10,1
20230704,Southeast,72.02,27.98,6.67,0.01,0.00,0.00,2023-07-04,2023-07-10,1
20230704,Southern Plains\n,22.44,77.56,40.47,18.94,9.40,1.77,2023-07-04,2023-07-10,1
20230704,Southwest,66.81,33.19,10.39,1.93,0.00,0.00,2023-07-04,2023-07-10,1
20230627,California,71.88,28.12,4.63,0.00,0.00,0.00,2023-06-27,2023-07-03,1
20230627,Caribbean,45.64,54.36,7.37,1.43,0.00,0.00,2023-06-27,2023-07-03,1
20230627,Midwest,6.77,93.23,68.42,26.82,3.83,0.00,2023-06-27,2023-07-03,1
20230627,Northeast,34.94,65.06,25.17,1.37,0.00,0.00,2023-06-27,2023-07-03,1
20230627,Northern Forests\n,15.42,84.58,55.14,19.01,2.65,0.00,2023-06-27,2023-07-03,1
20230627,Northwest,79.28,20.72,10.79,0.80,0.00,0.00,2023-06-27,2023-07-03,1
20230627,Nothern Plains\n,62.52,37.48,19.02,10.15,3.91,1.77,2023-06-27,2023-07-03,1
20230627,Southeast,69.04,30.96,5.48,0.03,0.00,0.00,2023-06-27,2023-07-03,1
20230627,Southern Plains\n,23.83,76.17,38.28,18.25,9.07,1.77,2023-06-27,2023-07-03,1
20230627,Southwest,66.70,33.30,10.39,1.93,0.00,0.00,2023-06-27,2023-07-03,1
20230620,California,72.32,27.68,4.63,0.00,0.00,0.00,2023-06-20,2023-06-26,1
20230620,Caribbean,45.64,54.36,7.37,1.43,0.00,0.00,2023-06-20,2023-06-26,1
20230620,Midwest,6.49,93.51,61.07,17.31,2.82,0.00,2023-06-20,2023-06-26,1
20230620,Northeast,28.52,71.48,34.13,1.52,0.00,0.00,2023-06-20,2023-06-26,1
20230620,Northern Forests\n,13.25,86.75,52.80,12.46,1.95,0.00,2023-06-20,2023-06-26,1
20230620,Northwest,80.53,19.47,8.93,0.82,0.00,0.00,2023-06-20,2023-06-26,1
20230620,Nothern Plains\n,54.05,45.95,22.72,11.20,4.02,1.61,2023-06-20,2023-06-26,1
20230620,Southeast,60.19,39.81,7.83,0.03,0.00,0.00,2023-06-20,2023-06-26,1
20230620,Southern Plains\n,31.70,68.30,37.19,18.08,9.16,1.80,2023-06-20,2023-06-26,1
20230620,Southwest,66.82,33.18,11.14,1.93,0.00,0.00,2023-06-20,2023-06-26,1
20230613,California,72.32,27.68,4.63,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230613,Caribbean,60.28,39.72,5.22,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230613,Midwest,10.80,89.20,50.27,8.66,1.31,0.00,2023-06-13,2023-06-19,1
20230613,Northeast,27.85,72.15,32.00,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230613,Northern Forests\n,16.03,83.97,44.66,6.00,0.91,0.00,2023-06-13,2023-06-19,1
20230613,Northwest,81.05,18.95,7.94,0.82,0.00,0.00,2023-06-13,2023-06-19,1
20230613,Nothern Plains\n,57.59,42.41,20.87,10.60,2.73,1.46,2023-06-13,2023-06-19,1
20230613,Southeast,60.50,39.50,7.01,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230613,Southern Plains\n,35.48,64.52,38.47,20.73,10.47,3.15,2023-06-13,2023-06-19,1
20230613,Southwest,64.05,35.95,12.39,2.28,0.00,0.00,2023-06-13,2023-06-19,1
20230606,California,70.88,29.12,4.63,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230606,Caribbean,69.21,30.79,3.59,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230606,Midwest,14.86,85.14,32.64,5.24,1.26,0.00,2023-06-06,2023-06-12,1
20230606,Northeast,32.32,67.68,20.27,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230606,Northern Forests\n,20.22,79.78,28.84,3.63,0.87,0.00,2023-06-06,2023-06-12,1
20230606,Northwest,80.62,19.38,7.59,1.09,0.00,0.00,2023-06-06,2023-06-12,1
20230606,Nothern Plains\n,49.62,50.38,22.29,9.99,2.73,1.46,2023-06-06,2023-06-12,1
20230606,Southeast,70.84,29.16,4.92,0.18,0.00,0.00,2023-06-06,2023-06-12,1
20230606,Southern Plains\n,33.84,66.16,41.90,25.95,11.78,3.71,2023-06-06,2023-06-12,1
20230606,Southwest,59.73,40.27,13.01,2.69,0.00,0.00,2023-06-06,2023-06-12,1
20230530,California,70.88,29.12,4.63,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230530,Caribbean,69.21,30.79,3.59,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230530,Midwest,31.95,68.05,16.31,4.11,1.11,0.00,2023-05-30,2023-06-05,1
20230530,Northeast,50.39,49.61,2.35,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230530,Northern Forests\n,37.61,62.39,12.03,2.85,0.77,0.00,2023-05-30,2023-06-05,1
20230530,Northwest,80.66,19.34,7.90,1.34,0.00,0.00,2023-05-30,2023-06-05,1
20230530,Nothern Plains\n,48.04,51.96,24.38,9.62,2.81,1.46,2023-05-30,2023-06-05,1
20230530,Southeast,80.74,19.26,2.31,0.87,0.00,0.00,2023-05-30,2023-06-05,1
20230530,Southern Plains\n,32.34,67.66,46.62,31.71,18.38,6.94,2023-05-30,2023-06-05,1
20230530,Southwest,57.62,42.38,13.14,3.82,0.12,0.00,2023-05-30,2023-06-05,1
20230523,California,70.86,29.14,4.63,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230523,Caribbean,82.84,17.16,6.47,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230523,Midwest,70.93,29.07,9.56,2.26,0.19,0.00,2023-05-23,2023-05-29,1
20230523,Northeast,86.86,13.14,0.40,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230523,Northern Forests\n,75.82,24.18,6.75,1.57,0.13,0.00,2023-05-23,2023-05-29,1
20230523,Northwest,83.22,16.78,7.96,1.34,0.00,0.00,2023-05-23,2023-05-29,1
20230523,Nothern Plains\n,43.06,56.94,26.58,11.58,2.65,0.95,2023-05-23,2023-05-29,1
20230523,Southeast,87.28,12.72,3.40,1.66,0.92,0.00,2023-05-23,2023-05-29,1
20230523,Southern Plains\n,33.53,66.47,51.28,34.81,20.94,8.28,2023-05-23,2023-05-29,1
20230523,Southwest,57.70,42.30,13.86,4.37,0.61,0.00,2023-05-23,2023-05-29,1
20230516,California,68.02,31.98,5.95,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230516,Caribbean,65.34,34.66,19.70,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230516,Midwest,75.87,24.13,8.27,2.11,0.19,0.00,2023-05-16,2023-05-22,1
20230516,Northeast,82.49,17.51,0.50,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230516,Northern Forests\n,77.90,22.10,5.88,1.46,0.13,0.00,2023-05-16,2023-05-22,1
20230516,Northwest,82.42,17.58,8.39,1.56,0.29,0.00,2023-05-16,2023-05-22,1
20230516,Nothern Plains\n,42.31,57.69,26.27,11.60,2.43,0.72,2023-05-16,2023-05-22,1
20230516,Southeast,83.53,16.47,5.63,1.56,0.97,0.00,2023-05-16,2023-05-22,1
20230516,Southern Plains\n,34.21,65.79,55.71,38.94,24.36,9.49,2023-05-16,2023-05-22,1
20230516,Southwest,56.18,43.82,15.29,4.42,1.01,0.04,2023-05-16,2023-05-22,1
20230509,California,68.02,31.98,5.95,0.00,0.00,0.00,2023-05-09,2023-05-15,1
20230509,Caribbean,62.92,37.08,19.97,0.00,0.00,0.00,2023-05-09,2023-05-15,1
20230509,Midwest,67.66,32.34,10.16,4.19,0.48,0.03,2023-05-09,2023-05-15,1
20230509,Northeast,87.37,12.63,0.51,0.00,0.00,0.00,2023-05-09,2023-05-15,1
20230509,Northern Forests\n,73.71,26.29,7.19,2.90,0.33,0.02,2023-05-09,2023-05-15,1
20230509,Northwest,81.60,18.40,8.64,1.73,0.38,0.00,2023-05-09,2023-05-15,1
20230509,Nothern Plains\n,31.87,68.13,38.50,15.42,6.91,0.89,2023-05-09,2023-05-15,1
20230509,Southeast,81.63,18.37,5.85,1.54,0.70,0.00,2023-05-09,2023-05-15,1
20230509,Southern Plains\n,29.27,70.73,58.69,46.71,29.33,11.51,2023-05-09,2023-05-15,1
20230509,Southwest,55.80,44.20,15.29,4.15,1.02,0.04,2023-05-09,2023-05-15,1
20230502,California,68.04,31.96,7.98,0.00,0.00,0.00,2023-05-02,2023-05-08,1
20230502,Caribbean,62.92,37.08,18.10,0.00,0.00,0.00,2023-05-02,2023-05-08,1
20230502,Midwest,68.54,31.46,8.40,2.81,0.17,0.07,2023-05-02,2023-05-08,1
20230502,Northeast,84.22,15.78,0.64,0.00,0.00,0.00,2023-05-02,2023-05-08,1
20230502,Northern Forests\n,73.36,26.64,6.01,1.95,0.12,0.05,2023-05-02,2023-05-08,1
20230502,Northwest,81.25,18.75,9.16,2.60,0.67,0.00,2023-05-02,2023-05-08,1
20230502,Nothern Plains\n,30.46,69.54,42.45,15.26,6.78,0.90,2023-05-02,2023-05-08,1
20230502,Southeast,82.67,17.33,6.37,1.54,0.58,0.00,2023-05-02,2023-05-08,1
20230502,Southern Plains\n,28.85,71.15,59.35,47.09,31.21,11.68,2023-05-02,2023-05-08,1
20230502,Southwest,55.81,44.19,15.83,4.55,1.02,0.04,2023-05-02,2023-05-08,1
20230425,California,68.04,31.96,7.98,0.00,0.00,0.00,2023-04-25,2023-05-01,1
20230425,Caribbean,62.92,37.08,24.73,0.00,0.00,0.00,2023-04-25,2023-05-01,1
20230425,Midwest,80.29,19.71,5.60,1.30,0.16,0.07,2023-04-25,2023-05-01,1
20230425,Northeast,72.19,27.81,6.15,0.00,0.00,0.00,2023-04-25,2023-05-01,1
20230425,Northern Forests\n,77.81,22.19,5.77,0.90,0.11,0.05,2023-04-25,2023-05-01,1
20230425,Northwest,81.25,18.75,9.16,2.60,0.67,0.00,2023-04-25,2023-05-01,1
20230425,Nothern Plains\n,31.49,68.51,43.45,14.99,7.15,0.92,2023-04-25,2023-05-01,1
20230425,Southeast,77.90,22.10,11.33,4.91,0.64,0.00,2023-04-25,2023-05-01,1
20230425,Southern Plains\n,25.22,74.78,60.35,46.67,29.68,14.81,2023-04-25,2023-05-01,1
20230425,Southwest,55.80,44.20,15.81,4.55,0.85,0.04,2023-04-25,2023-05-01,1
20230418,California,65.67,34.33,8.79,0.00,0.00,0.00,2023-04-18,2023-04-24,1
20230418,Caribbean,62.92,37.08,24.73,0.00,0.00,0.00,2023-04-18,2023-04-24,1
20230418,Midwest,82.09,17.91,5.64,1.94,0.19,0.07,2023-04-18,2023-04-24,1
20230418,Northeast,74.97,25.03,6.49,0.00,0.00,0.00,2023-04-18,2023-04-24,1
20230418,Northern Forests\n,79.90,20.10,5.90,1.34,0.13,0.05,2023-04-18,2023-04-24,1
20230418,Northwest,80.14,19.86,9.21,2.76,0.72,0.00,2023-04-18,2023-04-24,1
20230418,Nothern Plains\n,31.19,68.81,42.91,16.24,4.93,0.76,2023-04-18,2023-04-24,1
20230418,Southeast,78.37,21.63,11.36,4.99,0.51,0.00,2023-04-18,2023-04-24,1
20230418,Southern Plains\n,22.88,77.12,61.73,46.75,29.64,14.96,2023-04-18,2023-04-24,1
20230418,Southwest,54.14,45.86,16.61,4.87,0.85,0.04,2023-04-18,2023-04-24,1
20230411,California,65.67,34.33,8.79,0.00,0.00,0.00,2023-04-11,2023-04-17,1
20230411,Caribbean,62.92,37.08,24.73,0.00,0.00,0.00,2023-04-11,2023-04-17,1
20230411,Midwest,81.74,18.26,5.92,1.94,0.19,0.07,2023-04-11,2023-04-17,1
20230411,Northeast,82.24,17.76,2.35,0.00,0.00,0.00,2023-04-11,2023-04-17,1
20230411,Northern Forests\n,81.90,18.10,4.83,1.34,0.13,0.05,2023-04-11,2023-04-17,1
20230411,Northwest,78.90,21.10,9.21,2.80,0.72,0.00,2023-04-11,2023-04-17,1
20230411,Nothern Plains\n,28.13,71.87,44.00,17.24,4.94,0.76,2023-04-11,2023-04-17,1
20230411,Southeast,76.78,23.22,10.02,5.82,0.10,0.00,2023-04-11,2023-04-17,1
20230411,Southern Plains\n,23.18,76.82,62.16,45.68,27.94,13.93,2023-04-11,2023-04-17,1
20230411,Southwest,54.24,45.76,18.55,4.77,0.85,0.04,2023-04-11,2023-04-17,1
20230404,California,56.17,43.83,24.86,0.82,0.00,0.00,2023-04-04,2023-04-10,1
20230404,Caribbean,25.57,74.43,44.95,0.00,0.00,0.00,2023-04-04,2023-04-10,1
20230404,Midwest,81.41,18.59,5.94,1.94,0.19,0.07,2023-04-04,2023-04-10,1
20230404,Northeast,89.24,10.76,1.68,0.00,0.00,0.00,2023-04-04,2023-04-10,1
20230404,Northern Forests\n,83.81,16.19,4.63,1.34,0.13,0.05,2023-04-04,2023-04-10,1
20230404,Northwest,77.40,22.60,10.09,2.86,0.72,0.00,2023-04-04,2023-04-10,1
20230404,Nothern Plains\n,22.53,77.47,44.96,17.47,5.01,0.76,2023-04-04,2023-04-10,1
20230404,Southeast,67.94,32.06,10.02,6.01,0.49,0.00,2023-04-04,2023-04-10,1
