AreaOfInterest,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,AreaMiles,MapDate
CONUS,45.81,"1,377,594.91","36,178,550.60",11.84,0.00,0.00,1,2,D1  ,"3,007,441.07",2003-12-30
CONUS,33.78,"1,016,016.83","18,788,379.49",6.15,0.00,0.00,1,3,D2  ,"3,007,441.07",2003-12-30
CONUS,15.99,"480,782.46","7,647,418.01",2.50,0.00,0.00,1,4,D3  ,"3,007,441.07",2003-12-30
CONUS,3.40,"102,292.64","1,407,224.30",0.46,0.00,0.00,1,5,D4  ,"3,007,441.07",2003-12-30
CONUS,57.77,"1,737,494.19","69,606,614.37",22.77,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-01-06
CONUS,45.97,"1,382,602.83","36,305,971.77",11.88,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-01-06
CONUS,32.54,"978,725.64","17,810,928.65",5.83,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-01-06
CONUS,16.24,"488,552.15","7,226,877.33",2.36,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-01-06
CONUS,3.71,"111,640.13","1,949,156.87",0.64,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-01-06
CONUS,57.57,"1,731,239.08","70,016,524.64",22.91,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-01-13
CONUS,44.40,"1,335,244.68","35,312,043.59",11.55,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-01-13
CONUS,31.74,"954,537.76","17,875,571.11",5.85,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-01-13
CONUS,15.93,"478,955.71","6,967,644.09",2.28,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-01-13
CONUS,3.15,"94,863.57","1,831,312.32",0.60,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-01-13
CONUS,55.10,"1,657,142.31","63,862,722.86",20.89,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-01-20
CONUS,43.84,"1,318,390.72","34,196,281.69",11.19,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-01-20
CONUS,31.27,"940,389.97","17,371,471.18",5.68,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-01-20
CONUS,15.59,"468,859.51","6,847,449.41",2.24,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-01-20
CONUS,2.89,"86,793.11","1,301,455.85",0.43,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-01-20
CONUS,54.42,"1,636,742.23","62,614,884.48",20.48,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-01-27
CONUS,42.55,"1,279,777.74","29,787,936.56",9.75,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-01-27
CONUS,30.97,"931,356.34","17,076,884.24",5.59,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-01-27
CONUS,15.55,"467,542.86","6,836,848.85",2.24,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-01-27
CONUS,3.01,"90,554.28","1,475,777.58",0.48,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-01-27
CONUS,54.42,"1,636,742.23","62,614,884.48",20.48,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-02-03
CONUS,41.87,"1,259,345.47","29,965,294.89",9.80,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-02-03
CONUS,30.83,"927,228.90","16,262,696.21",5.32,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-02-03
CONUS,14.96,"449,993.74","5,931,463.07",1.94,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-02-03
CONUS,2.97,"89,224.70","1,425,110.53",0.47,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-02-03
CONUS,53.45,"1,607,543.94","63,241,934.32",20.69,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-02-10
CONUS,41.13,"1,236,976.63","29,575,542.60",9.68,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-02-10
CONUS,30.68,"922,573.80","16,206,914.22",5.30,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-02-10
CONUS,14.49,"435,878.98","5,888,325.29",1.93,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-02-10
CONUS,2.83,"85,008.83","1,356,094.37",0.44,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-02-10
CONUS,53.41,"1,606,405.48","63,055,790.23",20.63,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-02-17
CONUS,41.29,"1,241,744.77","30,526,234.58",9.99,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-02-17
CONUS,30.75,"924,826.08","16,336,317.72",5.34,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-02-17
CONUS,14.44,"434,157.53","5,825,802.59",1.91,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-02-17
CONUS,2.83,"85,008.83","1,356,094.37",0.44,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-02-17
CONUS,52.29,"1,572,552.26","50,303,563.87",16.46,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-02-24
CONUS,40.97,"1,232,121.12","30,149,167.65",9.86,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-02-24
CONUS,30.75,"924,825.76","16,336,315.66",5.34,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-02-24
CONUS,14.71,"442,431.12","5,876,203.93",1.92,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-02-24
CONUS,2.83,"85,008.83","1,356,094.37",0.44,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-02-24
CONUS,51.41,"1,545,990.64","45,793,472.07",14.98,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-03-02
CONUS,39.19,"1,178,537.38","29,013,960.37",9.49,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-03-02
CONUS,28.27,"850,075.83","13,636,763.19",4.46,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-03-02
CONUS,12.54,"377,023.33","4,951,524.22",1.62,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-03-02
CONUS,2.08,"62,690.62","952,324.55",0.31,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-03-02
CONUS,49.39,"1,485,298.62","49,254,619.08",16.11,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-03-09
CONUS,38.47,"1,157,071.32","29,136,545.48",9.53,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-03-09
CONUS,27.52,"827,576.20","13,402,463.76",4.38,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-03-09
CONUS,12.46,"374,652.30","4,911,061.46",1.61,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-03-09
CONUS,1.93,"58,134.36","903,781.84",0.30,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-03-09
CONUS,48.83,"1,468,415.43","48,299,557.06",15.80,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-03-16
CONUS,37.71,"1,134,184.03","28,896,958.06",9.45,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-03-16
CONUS,27.07,"814,111.42","13,335,326.38",4.36,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-03-16
CONUS,12.34,"371,122.00","4,902,115.27",1.60,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-03-16
CONUS,1.93,"58,134.36","903,781.84",0.30,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-03-16
CONUS,52.62,"1,582,418.18","64,395,477.60",21.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-03-23
CONUS,38.37,"1,153,921.32","31,427,630.01",10.28,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-03-23
CONUS,27.18,"817,474.25","13,774,971.70",4.51,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-03-23
CONUS,12.65,"380,353.05","4,984,325.57",1.63,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-03-23
CONUS,1.93,"58,134.36","903,781.84",0.30,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-03-23
CONUS,53.51,"1,609,245.26","85,262,979.03",27.89,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-03-30
CONUS,37.36,"1,123,567.66","30,621,339.98",10.02,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-03-30
CONUS,27.14,"816,222.54","13,483,647.04",4.41,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-03-30
CONUS,13.08,"393,362.15","5,695,963.76",1.86,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-03-30
CONUS,1.93,"58,134.36","903,781.84",0.30,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-03-30
CONUS,54.21,"1,630,290.69","91,373,858.75",29.89,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-04-06
CONUS,36.02,"1,083,197.01","29,659,538.63",9.70,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-04-06
CONUS,25.31,"761,319.88","11,802,305.24",3.86,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-04-06
CONUS,10.30,"309,790.65","2,878,367.96",0.94,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-04-06
CONUS,0.64,"19,316.86","202,890.46",0.07,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-04-06
CONUS,55.55,"1,670,579.06","98,181,279.85",32.12,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-04-13
CONUS,36.42,"1,095,401.90","30,361,435.54",9.93,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-04-13
CONUS,25.23,"758,660.07","13,630,915.16",4.46,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-04-13
CONUS,10.36,"311,497.89","2,886,073.02",0.94,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-04-13
CONUS,0.81,"24,492.22","320,973.26",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-04-13
CONUS,57.96,"1,742,992.70","101,943,369.88",33.35,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-04-20
CONUS,38.30,"1,151,792.50","34,821,756.65",11.39,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-04-20
CONUS,25.99,"781,715.22","14,232,718.23",4.66,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-04-20
CONUS,10.89,"327,633.52","2,959,868.20",0.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-04-20
CONUS,0.83,"25,036.98","321,692.42",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-04-20
CONUS,55.70,"1,675,066.32","100,450,557.62",32.86,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-04-27
CONUS,38.84,"1,168,231.89","39,224,637.17",12.83,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-04-27
CONUS,25.92,"779,582.60","14,077,755.56",4.61,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-04-27
CONUS,10.56,"317,556.43","2,988,530.15",0.98,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-04-27
CONUS,0.83,"25,036.98","321,692.42",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-04-27
CONUS,54.17,"1,629,141.31","96,717,679.30",31.64,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-05-04
CONUS,39.69,"1,193,765.34","57,597,968.88",18.84,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-05-04
CONUS,26.71,"803,351.28","16,262,301.57",5.32,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-05-04
CONUS,12.02,"361,624.06","3,173,895.24",1.04,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-05-04
CONUS,1.08,"32,430.84","428,953.24",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-05-04
CONUS,54.84,"1,649,194.86","94,929,409.18",31.06,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-05-11
CONUS,39.12,"1,176,406.70","55,165,955.79",18.05,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-05-11
CONUS,26.97,"810,984.33","16,272,008.39",5.32,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-05-11
CONUS,12.35,"371,378.95","3,223,474.56",1.05,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-05-11
CONUS,1.09,"32,852.34","431,303.50",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-05-11
CONUS,53.60,"1,612,064.61","95,823,966.23",31.35,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-05-18
CONUS,37.32,"1,122,420.06","50,488,624.33",16.52,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-05-18
CONUS,25.45,"765,246.74","14,718,714.13",4.82,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-05-18
CONUS,12.15,"365,383.74","3,197,582.52",1.05,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-05-18
CONUS,1.11,"33,353.94","446,137.31",0.15,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-05-18
CONUS,57.68,"1,734,834.21","111,162,125.66",36.37,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-05-25
CONUS,39.93,"1,200,994.04","61,042,667.94",19.97,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-05-25
CONUS,25.89,"778,598.29","18,270,075.12",5.98,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-05-25
CONUS,12.92,"388,618.01","3,722,304.81",1.22,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-05-25
CONUS,0.81,"24,272.36","356,987.48",0.12,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-05-25
CONUS,55.70,"1,675,274.00","113,909,702.00",37.27,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-06-01
CONUS,39.34,"1,183,218.81","61,001,920.88",19.96,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-06-01
CONUS,25.74,"774,225.62","18,721,364.40",6.12,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-06-01
CONUS,12.81,"385,212.83","3,707,470.16",1.21,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-06-01
CONUS,0.81,"24,272.36","356,987.48",0.12,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-06-01
CONUS,52.79,"1,587,669.89","95,619,599.97",31.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-06-08
CONUS,38.56,"1,159,575.15","57,010,272.89",18.65,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-06-08
CONUS,25.83,"776,853.05","19,902,838.63",6.51,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-06-08
CONUS,12.67,"380,989.46","3,616,094.15",1.18,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-06-08
CONUS,0.58,"17,579.61","254,520.37",0.08,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-06-08
CONUS,49.56,"1,490,492.42","83,846,735.34",27.43,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-06-15
CONUS,37.59,"1,130,350.91","54,076,848.24",17.69,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-06-15
CONUS,25.46,"765,559.84","18,689,991.01",6.11,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-06-15
CONUS,12.55,"377,513.49","3,577,881.27",1.17,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-06-15
CONUS,1.28,"38,439.77","361,831.14",0.12,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-06-15
CONUS,46.75,"1,405,883.38","79,529,726.16",26.02,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-06-22
CONUS,36.08,"1,085,092.81","52,397,397.30",17.14,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-06-22
CONUS,24.29,"730,578.77","17,641,079.45",5.77,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-06-22
CONUS,11.17,"336,067.52","3,148,982.30",1.03,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-06-22
CONUS,1.22,"36,769.34","351,234.63",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-06-22
CONUS,45.75,"1,375,885.30","71,161,261.13",23.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-06-29
CONUS,33.75,"1,015,034.31","45,816,463.73",14.99,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-06-29
CONUS,23.54,"707,995.37","15,267,682.13",4.99,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-06-29
CONUS,11.04,"332,097.58","3,104,726.59",1.02,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-06-29
CONUS,1.22,"36,769.34","351,234.63",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-06-29
CONUS,45.54,"1,369,634.11","68,483,916.27",22.40,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-07-06
CONUS,33.74,"1,014,856.70","44,953,533.74",14.71,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-07-06
CONUS,23.45,"705,232.45","15,394,570.22",5.04,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-07-06
CONUS,10.57,"317,949.79","3,013,783.91",0.99,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-07-06
CONUS,1.20,"36,068.25","347,724.60",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-07-06
CONUS,46.35,"1,394,071.88","74,891,042.59",24.50,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-07-13
CONUS,33.47,"1,006,520.19","44,811,759.90",14.66,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-07-13
CONUS,24.19,"727,630.10","15,587,087.11",5.10,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-07-13
CONUS,10.62,"319,451.52","3,010,400.63",0.98,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-07-13
CONUS,1.20,"36,068.25","347,724.60",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-07-13
CONUS,47.53,"1,429,411.70","76,925,598.85",25.17,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-07-20
CONUS,33.46,"1,006,144.50","44,855,818.48",14.67,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-07-20
CONUS,24.17,"726,863.31","15,845,709.41",5.18,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-07-20
CONUS,10.62,"319,451.52","3,010,400.63",0.98,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-07-20
CONUS,1.43,"42,962.52","417,007.85",0.14,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-07-20
CONUS,44.83,"1,348,200.87","70,637,315.92",23.11,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-07-27
CONUS,32.65,"981,875.91","43,704,677.74",14.30,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-07-27
CONUS,23.69,"712,555.26","16,483,381.70",5.39,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-07-27
CONUS,10.73,"322,655.57","3,110,068.23",1.02,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-07-27
CONUS,1.38,"41,392.54","388,267.64",0.13,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-07-27
CONUS,46.19,"1,389,222.18","73,001,287.80",23.88,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-08-03
CONUS,33.03,"993,382.98","43,858,311.73",14.35,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-08-03
CONUS,24.04,"723,049.19","16,575,944.66",5.42,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-08-03
CONUS,10.94,"329,008.72","3,137,311.70",1.03,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-08-03
CONUS,1.38,"41,392.54","388,267.64",0.13,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-08-03
CONUS,45.97,"1,382,587.93","75,978,745.15",24.86,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-08-10
CONUS,32.95,"990,961.29","44,159,379.19",14.45,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-08-10
CONUS,23.82,"716,316.98","28,047,896.19",9.18,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-08-10
CONUS,11.35,"341,343.29","5,277,901.87",1.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-08-10
CONUS,1.26,"37,907.16","382,687.23",0.13,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-08-10
CONUS,43.79,"1,316,997.61","67,965,045.52",22.24,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-08-17
CONUS,32.85,"987,944.27","43,889,260.86",14.36,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-08-17
CONUS,23.64,"711,050.98","26,563,816.86",8.69,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-08-17
CONUS,11.99,"360,724.62","5,406,001.85",1.77,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-08-17
CONUS,1.26,"37,907.16","382,687.23",0.13,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-08-17
CONUS,41.65,"1,252,543.50","60,652,670.84",19.84,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-08-24
CONUS,31.87,"958,587.50","41,939,064.59",13.72,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-08-24
CONUS,23.05,"693,352.08","26,386,304.13",8.63,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-08-24
CONUS,11.63,"349,899.69","5,297,541.21",1.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-08-24
CONUS,1.23,"37,068.66","339,054.47",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-08-24
CONUS,40.22,"1,209,455.66","60,505,770.95",19.79,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-08-31
CONUS,31.18,"937,572.27","41,421,590.46",13.55,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-08-31
CONUS,22.74,"684,027.92","26,638,125.07",8.71,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-08-31
CONUS,11.54,"347,104.01","5,280,485.30",1.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-08-31
CONUS,1.21,"36,340.80","337,702.36",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-08-31
CONUS,38.64,"1,162,179.48","58,983,585.49",19.30,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-09-07
CONUS,30.98,"931,581.52","41,401,684.66",13.54,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-09-07
CONUS,22.46,"675,469.56","26,531,828.15",8.68,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-09-07
CONUS,10.71,"321,969.21","5,010,356.35",1.64,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-09-07
CONUS,1.18,"35,628.73","337,019.65",0.11,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-09-07
CONUS,40.45,"1,216,448.95","61,782,651.57",20.21,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-09-14
CONUS,30.95,"930,945.97","41,394,916.45",13.54,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-09-14
CONUS,22.18,"666,999.18","26,159,985.37",8.56,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-09-14
CONUS,10.27,"308,817.76","4,849,627.92",1.59,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-09-14
CONUS,0.96,"29,001.03","293,651.01",0.10,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-09-14
CONUS,41.21,"1,239,345.48","63,813,236.60",20.88,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-09-21
CONUS,30.62,"920,821.71","41,201,692.66",13.48,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-09-21
CONUS,21.99,"661,328.14","26,133,896.66",8.55,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-09-21
CONUS,9.70,"291,856.49","4,536,192.24",1.48,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-09-21
CONUS,0.93,"28,040.94","275,862.25",0.09,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-09-21
CONUS,43.48,"1,307,658.88","85,673,711.62",28.03,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-09-28
CONUS,30.51,"917,580.68","41,282,017.85",13.51,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-09-28
CONUS,21.82,"656,165.54","26,076,397.00",8.53,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-09-28
CONUS,9.69,"291,454.53","4,536,509.64",1.48,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-09-28
CONUS,0.93,"28,040.94","275,862.25",0.09,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-09-28
CONUS,48.42,"1,456,328.35","98,811,542.02",32.33,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-10-05
CONUS,32.25,"969,904.69","46,201,783.42",15.12,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-10-05
CONUS,21.58,"649,124.93","26,044,916.77",8.52,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-10-05
CONUS,9.41,"282,964.29","4,505,290.08",1.47,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-10-05
CONUS,0.93,"28,040.94","275,862.25",0.09,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-10-05
CONUS,44.56,"1,340,230.50","90,013,273.49",29.45,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-10-12
CONUS,31.61,"950,502.93","48,665,474.47",15.92,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-10-12
CONUS,21.27,"639,742.94","25,812,172.01",8.44,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-10-12
CONUS,9.64,"289,960.65","4,661,235.84",1.52,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-10-12
CONUS,1.00,"29,949.02","275,928.92",0.09,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-10-12
CONUS,42.21,"1,269,407.66","77,746,461.70",25.44,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-10-19
CONUS,30.75,"924,921.90","43,139,143.08",14.11,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-10-19
CONUS,20.68,"622,052.50","22,051,928.73",7.21,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-10-19
CONUS,9.62,"289,220.26","4,661,756.12",1.53,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-10-19
CONUS,0.97,"29,027.20","260,823.34",0.09,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-10-19
CONUS,41.16,"1,237,981.77","67,102,701.26",21.95,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-10-26
CONUS,29.78,"895,630.51","33,909,613.16",11.09,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-10-26
CONUS,19.25,"578,790.37","10,831,666.63",3.54,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-10-26
CONUS,8.34,"250,679.92","3,862,351.53",1.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-10-26
CONUS,0.93,"28,059.17","231,886.79",0.08,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-10-26
CONUS,39.28,"1,181,178.08","64,540,024.52",21.11,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-11-02
CONUS,28.59,"859,788.94","22,239,222.10",7.28,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-11-02
CONUS,19.14,"575,518.85","10,817,243.92",3.54,0.00,0.00,1,3,D2  ,"3,007,441.07",2004-11-02
CONUS,8.34,"250,836.67","3,863,161.99",1.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2004-11-02
CONUS,0.93,"28,059.17","231,886.79",0.08,0.00,0.00,1,5,D4  ,"3,007,441.07",2004-11-02
CONUS,39.10,"1,175,869.28","60,680,232.15",19.85,0.00,0.00,1,1,D0  ,"3,007,441.07",2004-11-09
CONUS,28.55,"858,755.73","22,226,938.63",7.27,0.00,0.00,1,2,D1  ,"3,007,441.07",2004-11-09
