RegionalClimateCenterId,PercentCurrent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
6,13.60,"241,350.59",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-06-10
6,2.86,"50,759.42",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-06-10
6,53.64,"952,071.48",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-06-17
6,40.27,"714,883.70",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-06-17
6,31.50,"559,138.99",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-06-17
6,13.60,"241,343.01",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-06-17
6,3.77,"66,884.15",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-06-17
6,53.36,"947,099.77",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-06-24
6,40.23,"714,062.19",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-06-24
6,31.62,"561,198.07",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-06-24
6,13.60,"241,343.13",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-06-24
6,3.77,"66,884.15",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-06-24
6,46.11,"818,481.39",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-07-01
6,40.19,"713,364.96",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-07-01
6,32.06,"569,096.71",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-07-01
6,15.76,"279,831.07",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-07-01
6,4.08,"72,378.06",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-07-01
6,46.14,"819,083.66",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-07-08
6,40.43,"717,673.81",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-07-08
6,32.04,"568,766.36",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-07-08
6,15.86,"281,519.45",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-07-08
6,4.04,"71,682.39",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-07-08
6,45.87,"814,217.61",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-07-15
6,40.33,"715,860.14",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-07-15
6,31.17,"553,354.58",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-07-15
6,15.74,"279,482.32",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-07-15
6,4.02,"71,429.94",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-07-15
6,48.68,"864,123.66",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-07-22
6,40.54,"719,542.79",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-07-22
6,31.52,"559,512.92",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-07-22
6,15.49,"275,020.88",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-07-22
6,4.02,"71,391.42",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-07-22
6,48.39,"859,013.21",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-07-29
6,40.71,"722,717.35",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-07-29
6,29.73,"527,707.13",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-07-29
6,14.49,"257,189.18",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-07-29
6,6.00,"106,481.26",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-07-29
6,48.41,"859,249.93",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-08-05
6,40.21,"713,776.64",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-08-05
6,29.23,"518,881.03",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-08-05
6,14.27,"253,298.21",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-08-05
6,5.98,"106,064.09",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-08-05
6,48.71,"864,611.85",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-08-12
6,39.97,"709,409.46",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-08-12
6,29.16,"517,584.78",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-08-12
6,14.32,"254,157.29",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-08-12
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-08-12
6,48.65,"863,483.29",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-08-19
6,39.61,"703,105.70",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-08-19
6,28.63,"508,118.55",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-08-19
6,14.02,"248,788.61",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-08-19
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-08-19
6,48.45,"860,057.50",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-08-26
6,39.37,"698,768.66",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-08-26
6,27.70,"491,627.05",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-08-26
6,13.78,"244,551.87",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-08-26
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-08-26
6,47.87,"849,652.25",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-09-02
6,38.59,"684,924.80",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-09-02
6,26.75,"474,910.99",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-09-02
6,13.47,"239,127.60",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-09-02
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-09-02
6,47.88,"849,905.85",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-09-09
6,38.33,"680,421.85",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-09-09
6,26.24,"465,734.79",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-09-09
6,13.25,"235,267.92",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-09-09
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-09-09
6,47.31,"839,747.69",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-09-16
6,38.25,"678,991.54",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-09-16
6,25.85,"458,924.28",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-09-16
6,13.28,"235,777.25",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-09-16
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-09-16
6,46.34,"822,588.14",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-09-23
6,37.71,"669,378.57",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-09-23
6,24.03,"426,533.71",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-09-23
6,13.36,"237,189.86",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-09-23
6,5.94,"105,523.76",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-09-23
6,46.14,"819,087.79",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-09-30
6,37.15,"659,376.94",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-09-30
6,23.82,"422,906.39",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-09-30
6,13.33,"236,699.86",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-09-30
6,5.94,"105,515.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-09-30
6,45.97,"815,968.39",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-10-07
6,37.11,"658,734.94",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-10-07
6,23.82,"422,906.39",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-10-07
6,13.33,"236,669.40",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-10-07
6,5.94,"105,515.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-10-07
6,45.58,"809,101.99",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-10-14
6,37.14,"659,218.82",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-10-14
6,23.43,"415,975.86",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-10-14
6,13.20,"234,295.35",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-10-14
6,5.94,"105,515.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-10-14
6,45.50,"807,660.90",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-10-21
6,37.14,"659,221.55",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-10-21
6,23.27,"413,064.08",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-10-21
6,12.75,"226,325.77",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-10-21
6,5.94,"105,515.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-10-21
6,43.78,"777,141.89",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-10-28
6,36.80,"653,190.92",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-10-28
6,23.15,"410,948.93",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-10-28
6,12.75,"226,325.77",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-10-28
6,5.94,"105,515.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-10-28
6,43.73,"776,309.53",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-11-04
6,36.42,"646,420.53",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-11-04
6,22.83,"405,207.29",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-11-04
6,12.53,"222,406.13",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-11-04
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-11-04
6,43.71,"775,940.84",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-11-11
6,36.39,"645,996.80",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-11-11
6,22.83,"405,207.29",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-11-11
6,12.53,"222,406.13",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-11-11
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-11-11
6,43.69,"775,502.02",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-11-18
6,36.75,"652,405.89",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-11-18
6,22.64,"401,871.79",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-11-18
6,12.53,"222,406.13",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-11-18
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-11-18
6,43.65,"774,744.75",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-11-25
6,36.75,"652,405.89",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-11-25
6,22.64,"401,871.79",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-11-25
6,12.53,"222,406.13",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-11-25
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-11-25
6,43.90,"779,331.89",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-12-02
6,36.87,"654,499.81",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-12-02
6,22.73,"403,467.54",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-12-02
6,12.68,"225,147.39",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-12-02
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-12-02
6,44.01,"781,121.87",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-12-09
6,36.87,"654,499.81",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-12-09
6,22.73,"403,467.52",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-12-09
6,12.68,"225,147.39",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-12-09
6,5.65,"100,250.04",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-12-09
6,43.88,"778,863.13",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-12-16
6,36.66,"650,761.86",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-12-16
6,22.65,"402,102.38",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-12-16
6,12.53,"222,383.99",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-12-16
6,3.61,"64,083.84",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-12-16
6,43.81,"777,735.55",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-12-23
6,36.50,"647,841.09",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-12-23
6,22.52,"399,683.34",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-12-23
6,12.48,"221,529.02",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-12-23
6,3.61,"64,083.84",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-12-23
6,43.71,"775,939.08",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2014-12-30
6,36.42,"646,428.28",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2014-12-30
6,22.38,"397,326.89",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2014-12-30
6,12.48,"221,529.02",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2014-12-30
6,3.61,"64,083.84",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2014-12-30
6,43.82,"777,837.67",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-01-06
6,36.26,"643,584.25",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-01-06
6,22.26,"395,117.19",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-01-06
6,12.41,"220,313.22",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-01-06
6,3.61,"64,083.84",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-01-06
6,44.17,"784,045.05",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-01-13
6,35.57,"631,382.36",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-01-13
6,22.17,"393,522.44",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-01-13
6,12.37,"219,636.67",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-01-13
6,4.25,"75,381.68",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-01-13
6,43.44,"771,118.76",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-01-20
6,35.65,"632,788.26",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-01-20
6,22.47,"398,842.59",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-01-20
6,12.37,"219,636.67",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-01-20
6,4.25,"75,381.68",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-01-20
6,46.40,"823,545.97",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-01-27
6,36.10,"640,833.04",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-01-27
6,22.30,"395,751.65",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-01-27
6,12.51,"222,037.24",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-01-27
6,4.65,"82,515.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-01-27
6,46.68,"828,545.43",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-02-03
6,35.41,"628,523.85",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-02-03
6,20.95,"371,828.22",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-02-03
6,12.37,"219,583.38",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-02-03
6,4.65,"82,515.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-02-03
6,46.86,"831,723.24",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-02-10
6,35.35,"627,516.03",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-02-10
6,20.47,"363,292.81",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-02-10
6,11.43,"202,822.77",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-02-10
6,4.65,"82,511.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-02-10
6,55.44,"984,178.33",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-02-17
6,39.28,"697,288.74",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-02-17
6,20.45,"363,053.96",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-02-17
6,11.51,"204,345.35",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-02-17
6,4.82,"85,477.06",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-02-17
6,56.20,"997,542.69",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-02-24
6,40.21,"713,800.97",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-02-24
6,20.76,"368,437.07",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-02-24
6,11.61,"206,138.98",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-02-24
6,4.70,"83,459.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-02-24
6,58.07,"1,030,820.44",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-03-03
6,40.15,"712,679.73",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-03-03
6,19.70,"349,655.25",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-03-03
6,11.10,"197,111.19",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-03-03
6,4.70,"83,459.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-03-03
6,57.16,"1,014,703.55",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-03-10
6,40.06,"711,062.58",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-03-10
6,20.00,"355,001.06",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-03-10
6,11.10,"197,111.19",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-03-10
6,4.70,"83,459.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-03-10
6,57.00,"1,011,770.01",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-03-17
6,40.39,"716,867.29",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-03-17
6,20.73,"367,888.57",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-03-17
6,11.10,"197,111.19",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-03-17
6,4.70,"83,459.65",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-03-17
6,57.80,"1,025,949.36",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-03-24
6,40.05,"710,925.51",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-03-24
6,21.95,"389,655.83",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-03-24
6,11.38,"202,070.00",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-03-24
6,4.83,"85,805.20",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-03-24
6,57.95,"1,028,612.41",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-03-31
6,40.06,"711,043.15",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-03-31
6,24.65,"437,569.09",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-03-31
6,11.38,"202,070.00",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-03-31
6,4.83,"85,805.20",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-03-31
6,58.45,"1,037,542.00",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-04-07
6,40.05,"710,847.40",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-04-07
6,25.20,"447,373.03",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-04-07
6,11.38,"202,070.00",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-04-07
6,5.10,"90,526.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-04-07
6,57.17,"1,014,742.52",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-04-14
6,40.85,"725,042.57",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-04-14
6,25.33,"449,700.70",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-04-14
6,11.38,"202,070.00",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-04-14
6,5.10,"90,526.57",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-04-14
6,56.05,"995,005.87",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-04-21
6,41.19,"731,106.30",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-04-21
6,25.36,"450,191.18",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-04-21
6,11.48,"203,848.42",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-04-21
6,5.31,"94,292.38",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-04-21
6,57.44,"1,019,560.80",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-04-28
6,41.59,"738,281.12",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-04-28
6,26.28,"466,516.43",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-04-28
6,11.78,"209,183.84",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-04-28
6,5.31,"94,292.38",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-04-28
6,59.29,"1,052,395.59",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-05-05
6,42.32,"751,186.10",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-05-05
6,26.10,"463,258.63",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-05-05
6,11.72,"208,073.17",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-05-05
6,5.31,"94,292.38",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-05-05
6,59.73,"1,060,189.88",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-05-12
6,42.24,"749,731.77",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-05-12
6,25.42,"451,189.60",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-05-12
6,11.72,"208,073.17",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-05-12
6,5.31,"94,292.38",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-05-12
6,59.20,"1,050,819.07",0.00,0.00,0.00,0.00,1,1,D0  ,West,"1,573,108.74",2015-05-19
6,40.63,"721,198.81",0.00,0.00,0.00,0.00,1,2,D1  ,West,"1,573,108.74",2015-05-19
6,24.44,"433,834.47",0.00,0.00,0.00,0.00,1,3,D2  ,West,"1,573,108.74",2015-05-19
6,11.75,"208,616.69",0.00,0.00,0.00,0.00,1,4,D3  ,West,"1,573,108.74",2015-05-19
6,5.31,"94,292.38",0.00,0.00,0.00,0.00,1,5,D4  ,West,"1,573,108.74",2015-05-19
